# 3D point list with one line of data per point:
# POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 8332
52277 -0.182935754185 0.53386127694 1.22171186004 117 119 118 1.2762363436 1 10934
52276 0.326700985598 0.700874833977 0.00483764953528 24 26 23 2.11817328521 1 10548
52272 0.250230644751 0.644339996233 -0.0248549901853 26 28 27 1.72653491302 1 10524
52266 2.26835885667 -1.03891371089 8.17102366303 61 70 41 0.885043954883 1 10042
52265 2.26835885667 -1.03891371089 8.17102366303 61 70 41 0.885043954883 1 10041
52263 2.27262737448 -1.98220611014 7.86819691861 31 28 21 1.55401840214 1 9957
52261 11.6632548593 -2.92140679813 5.56897895135 41 45 30 1.15688775728 1 9919
52259 0.764472701489 1.32656482908 -0.835178309084 9 11 8 1.84369018498 1 8282
52254 4.88128329905 0.402864572091 -0.374078096985 79 82 63 0.916098236203 1 9251
52253 -0.0802348058023 0.469338982914 0.760840759591 25 25 23 0.151710847403 1 9263
52252 -0.0113079437858 0.233196402294 0.655384976602 114 118 86 1.06401893954 1 9178
52251 12.16650028 -3.72089979358 6.12484749317 74 80 54 1.02405616244 1 9892
52239 0.444833987877 0.934706376979 -0.056010400722 39 44 36 0.897024415689 1 8156
52238 -0.164698401919 0.616239215201 1.21726209497 10 10 10 2.90226428537 1 8138
52236 5.21395607487 0.393503133837 0.327549992529 46 56 39 0.105095085687 1 8056
52234 3.08596934852 -1.5193444791 8.02683410836 26 26 18 0.749602696019 1 8039
52232 5.19934869596 0.29762656053 0.229409102031 86 98 73 0.757665123364 1 8027
52231 5.59572400571 0.217866701223 0.38523776018 15 18 13 1.14323341941 1 8021
52230 0.149006321979 0.755376457139 0.0971710797902 125 130 134 0.803851396742 1 8084
52229 5.05974933627 -0.0941540842941 0.0946859074164 102 103 82 2.53117764512 1 7925
52228 -0.0213792555787 0.297839269811 0.653038340441 198 204 206 1.28135642319 1 9952
52227 0.0988584746355 0.191021699648 0.800346076211 128 132 135 0.830632116025 1 9182
52210 2.86510392478 -0.620414823562 8.35661692007 15 18 11 0.316637948818 1 2841
52208 3.07558333117 -0.942533950886 8.15063540205 71 83 61 0.442511142077 1 2626
52207 2.77736049805 -1.09827806714 8.23421432252 9 12 3 0.690021691873 1 6209
52206 5.36536010189 0.796760344794 -0.305521299215 7 9 4 1.78369598866 1 2545
52205 5.26940603396 0.724221055473 -0.163894883892 92 96 73 2.09831235953 1 8101
52204 5.37102680173 0.626252183852 -0.180570666152 5 8 1 0.386237511497 1 6155
52202 2.60810590278 -1.36936268625 8.02510507757 84 96 58 0.600773928477 1 6091
52201 5.32604209856 0.350864327127 0.229908463402 8 11 5 1.82234482949 1 6049
52200 2.27826648263 -1.62481927632 8.48177244295 17 24 8 0.990064646012 1 6039
52199 2.45375293977 -1.71877166592 8.43729307275 7 13 1 0.730045817469 1 6007
52197 -0.149282521237 0.578118154751 0.830743794289 177 181 180 0.680366950272 1 6154
52173 0.114504342499 1.32029926673 0.412328974586 175 176 171 0.279897364218 1 3357
52172 0.111270843259 1.30596961878 0.423512577828 173 175 172 0.422346641267 1 3338
52170 -0.332341341918 1.04574894649 1.50313720797 48 54 52 0.638150920397 1 3255
52169 0.138303514175 1.2268831375 0.435748038457 149 152 147 0.455899276731 1 3241
52168 5.47061086463 1.28423663662 0.202550273591 6 7 1 1.97209571891 1 3035
52167 5.6339555518 1.2300824339 0.265364520316 9 12 3 1.49006364479 1 2997
52165 2.93631231246 -0.55938208955 8.34137646596 6 7 2 0.594149146417 1 2882
52164 2.27980776024 -0.952964328774 8.52251267138 4 9 2 0.448382127521 1 2656
52161 3.40950370661 -1.05173530561 8.37967882832 8 10 5 0.630618549112 1 2584
52158 2.14518245214 -1.18750590729 8.31850081995 13 21 7 0.625034653643 1 2487
52157 0.251145729109 0.863498576926 0.373808753959 12 16 17 0.822546573536 1 2728
52156 -0.048257964773 0.697331259896 1.10998301525 15 19 18 1.93372326655 1 6309
52155 5.29714430461 0.652815594196 0.0425256250449 62 65 54 0.909597567709 1 2486
52154 2.84469335986 -1.2738061015 8.14422309883 46 55 34 0.541953681018 1 2416
52153 5.42475946086 0.68015871481 -0.250256448215 13 16 9 1.18068896991 1 2451
52147 3.14038714616 -1.46024824747 7.94555646508 79 89 64 0.293707197785 1 2285
52144 2.16113425453 -1.52837624275 8.35710288251 19 27 4 1.45739062826 1 2279
52143 5.06455894391 0.427770906286 0.101389205251 93 98 78 1.39620488165 1 2296
52142 -0.0769445042911 0.619231078406 0.753521330408 97 98 91 0.837704638423 1 2461
52141 5.33928988458 0.250215845584 0.227898003889 78 81 64 2.54378825091 1 2186
52140 2.85034659101 -1.80014184819 8.33649750552 15 18 10 0.724404053695 1 2140
52139 5.51633011994 0.212319736441 0.186762889618 41 44 35 1.0717541431 1 2158
52136 2.42075904302 -1.98333022612 8.72648928345 20 27 9 0.864416940061 1 2058
52135 0.283242720752 0.72161438001 -0.127917766539 33 36 35 1.82565770848 1 6060
52134 0.263838803245 0.643870049039 -0.0784910810652 38 39 41 0.979236681373 1 8017
52133 2.28927878232 -2.08312354246 8.12783053454 31 31 20 0.411711478621 1 1846
52131 2.25143380633 -2.09702076126 8.10707539389 72 72 64 1.32012737436 1 1823
52129 0.0670906343314 0.180869106898 0.811535358715 241 240 237 0.921258345175 1 1700
52128 0.245327202229 0.398435549375 -0.147946659443 32 36 35 1.43622140136 1 1582
52127 10.8712837339 -4.85541518342 9.29208472354 86 97 47 0.585418272939 1 901
52121 8.22862948396 -2.80731160594 2.25704239311 84 89 70 1.66190296118 1 4962
52120 8.33131384333 -2.88947971035 2.32449920867 86 89 70 1.18259787175 1 276
52096 -0.078385314744 1.01331274142 1.6475402575 155 148 139 1.39840341276 1 11267
52094 4.28969845808 -2.78302294528 7.98286923438 64 63 33 2.54379062998 1 11235
52093 0.236199065973 0.707586896649 -0.0225093738206 18 20 17 1.4788723308 1 11134
52089 3.64903440487 -0.348948591267 8.13886355786 52 45 35 0.767649640073 1 10657
52088 0.262929896482 0.688845138575 0.350907653526 9 10 5 0.869479616367 1 10564
52087 5.99060031884 -2.92664172895 8.83545499413 31 40 13 2.15299036872 1 10490
52085 0.245223533397 0.833819053147 -0.019604027946 14 18 14 1.8078630047 1 10036
52084 5.29901168464 0.548006926091 0.139030212782 7 9 4 1.67268504257 1 10022
52082 5.16716212575 0.275716134445 -0.0168437328648 45 48 37 0.320808428138 1 9249
52081 0.276604759536 1.18613999038 -0.30462411249 14 16 13 2.07825145179 1 8260
52080 0.161182584644 0.785636194718 0.155148362836 19 21 18 0.740135675137 1 8110
52078 0.223528299401 0.840322258881 -0.101659666983 51 53 52 3.22367795295 1 6195
52077 -0.095429808038 0.472060505748 0.84245647948 31 37 27 0.362925602567 1 6043
52076 -0.178631353033 0.178088742651 0.648514451667 128 129 123 1.91696530577 1 5628
52075 4.81195148005 0.4579230732 0.0328117562032 96 99 80 1.34828618271 1 2297
52073 5.232760053 0.201703208829 0.135231262142 10 13 4 0.170877474438 1 2113
52072 5.25557885718 0.173348609608 0.125315321342 50 52 38 0.638902164263 1 2084
52070 -0.101322742972 0.653132190543 0.828110921119 31 33 30 1.78634304506 1 10579
52067 29.3078679911 -15.0897306477 26.2104199559 47 54 39 1.48949380301 1 613
52066 0.201229718007 0.795949242692 0.0749954246018 30 32 31 1.92691698464 1 10574
52065 6.94988937679 -0.999329939133 3.57331115402 7 9 5 1.15611856201 1 9223
52064 6.01468946712 -1.3934862077 4.26070957177 24 27 19 2.10767460561 1 9193
52063 0.249340120333 0.826307349368 -0.159101478263 71 73 74 1.59462979288 1 6169
52062 5.71211192563 -2.90606826358 8.5410640927 25 33 15 0.842538769999 1 1555
52061 3.05556926008 -0.949538368586 8.06220490457 7 12 0 2.08533381003 1 2608
52060 2.97859308499 -0.978293100338 8.19416545964 48 54 34 1.88358545746 1 2603
52059 0.19992326555 0.736251391488 0.0875187138267 7 9 8 2.73448800995 1 2408
52058 5.08373005533 -1.49886921033 8.59190803106 8 14 3 1.21820313328 1 2387
52056 6.00159310503 -2.27295507849 7.75272563058 13 19 8 0.947847872006 1 1867
52055 2.40382198105 -1.21941336772 8.10802530119 4 9 2 1.44606460929 1 6160
52051 2.53538143406 -0.456857678526 8.34305363945 6 7 2 1.26776723644 1 11323
52046 4.66612058635 0.39745008131 -0.561362062565 13 15 10 1.73511763202 1 11246
52041 -0.0918131973461 0.563971768266 0.820212094438 248 253 249 1.91693844574 1 11138
52038 38.0003946351 -16.6245296706 24.6511663265 255 255 255 2.43606171978 1 11093
52036 0.143446620936 1.24848080137 0.540331356941 19 20 15 1.39803997228 1 10983
52033 -0.164257656678 0.577505697402 1.09859909409 32 34 29 1.04142201018 1 10937
52031 5.01147189582 0.230642188681 -0.25547916966 24 27 20 2.57125042829 1 10910
52030 0.261282164859 0.494156303597 -0.0607671807537 241 244 244 1.32903882857 1 10907
52029 0.261989218602 0.493670567774 -0.0601953181237 241 244 244 1.41265956035 1 10906
52028 8.96567447045 -3.10991929274 2.64611492477 250 253 252 1.33443266378 1 10834
52027 0.479353296568 1.23632178752 -0.681156723415 6 6 6 0.127120280137 1 10663
52025 0.495607560582 1.17414643231 -0.668729646458 4 6 5 0.107777875703 1 10646
52024 2.29883414693 -0.70991490245 8.54602868882 5 7 2 1.94495712531 1 10624
52022 0.414472525587 1.0647643809 -0.459098531272 13 14 9 0.818973445392 1 10619
52021 0.24627753943 0.989249312122 -0.115722729801 16 16 14 0.867938665555 1 10616
52020 0.403206910499 0.927907376012 -0.133588050592 13 13 11 2.54166867655 1 10602
52019 0.302155114926 0.955611362879 -0.263363992422 14 14 12 0.00966527340141 1 10599
52013 4.85877943235 -1.50374676381 8.55143657993 44 48 33 1.46956507403 1 10559
52011 -0.047663899526 0.545429759349 0.726948696582 18 23 19 1.0442133862 1 10552
52010 0.249306736255 0.752748285672 -0.170898015818 23 26 25 1.91802717399 1 10549
52007 -0.0656198798452 0.408349002409 0.761566746499 18 23 14 1.82113059815 1 10518
52006 6.19022119799 -1.90921306007 4.53027437017 69 76 60 1.64915563057 1 10476
52005 -0.122508221183 1.24493753044 0.751517045447 55 56 58 1.82147916528 1 10203
52004 0.137204477824 1.14648609994 0.226485356652 33 35 34 1.19600830011 1 10172
52003 5.0598240591 1.22733836588 -0.45316226747 34 38 23 1.04457599773 1 10121
51996 5.13697698492 0.373392984146 0.19512720556 7 8 2 2.53920175264 1 10008
51995 5.13697698492 0.373392984146 0.19512720556 7 8 2 2.53920175264 1 10007
51993 0.285324148944 0.598707629601 -0.0610362440669 27 28 22 1.94767509896 1 9986
51990 0.732731036115 1.2006265986 -0.899050067022 10 12 7 0.156893053002 1 9392
51989 4.54658773399 -0.604707199768 8.30564010935 60 66 40 1.35972600101 1 9381
51987 2.20654041496 -1.10505720057 8.33600727543 3 8 1 0.590462896898 1 9314
51986 0.223896904203 0.829362540963 -0.144339721093 49 49 48 0.927713089379 1 9306
51985 0.235315084552 0.789980905448 -0.163400564036 187 190 187 1.27939327084 1 9290
51984 4.981030912 0.340755216809 -0.0220370410985 37 39 28 1.49259343513 1 9257
51982 5.30229626251 0.192031415867 0.226080207557 13 16 9 0.934813023774 1 9248
51979 39.4528033817 -15.8462654933 21.8867577739 142 129 121 1.58742782072 1 8983
51978 5.43918831226 1.31451658885 0.219090237426 17 18 12 1.69994176946 1 8272
51977 2.67330223948 -0.394324084372 8.21073559045 54 61 39 0.491287905727 1 8231
51976 0.797459313207 1.25847635231 -0.954422662425 65 76 36 0.275951316916 1 8227
51974 0.810575191599 1.25238888393 -0.984010863433 103 117 66 1.69312773112 1 8220
51973 0.296942458016 1.09989123333 -0.404704931735 18 19 14 0.999216034068 1 8211
51972 0.803494762506 1.19616917998 -0.893948213044 130 142 114 2.17615754816 1 8206
51971 2.86901023133 -0.756876042294 8.16939017455 4 9 2 0.827121585233 1 8170
51970 4.67701221907 -0.842751553013 8.36280612446 15 23 7 1.32917917444 1 8158
51969 4.62345777825 -0.951428815872 8.69672840143 79 85 59 0.459791214719 1 8152
51967 1.96450689639 -1.43638957558 8.61302229653 23 31 10 1.38712998534 1 8070
51966 0.159999886573 0.679236871098 0.221669984836 15 17 12 2.02231921135 1 8067
51964 5.42439442193 0.208933701919 -0.0173003203136 45 48 39 1.88954629138 1 8002
51963 5.28581711316 -2.23787304361 8.29678026581 26 36 12 1.5599014804 1 7972
51962 5.136915787 -2.28442044701 8.5247864708 32 40 17 0.807453111544 1 7971
51959 5.83895072216 -2.96230445207 8.63336277629 42 48 20 1.58505309049 1 7873
51958 12.8872573354 -9.06892944387 14.477873974 252 255 254 1.37956262435 1 7510
51957 -0.225160166797 1.41702388631 0.884309356976 36 40 39 2.03546811767 1 6782
51955 3.73222153217 1.59874671946 -0.063629685059 207 201 185 1.08771013837 1 6627
51954 0.0548740411294 1.28614237622 0.0139696221436 55 59 55 0.477324841565 1 6610
51953 0.132023044418 1.21237412708 0.206212400969 63 65 63 1.63899811809 1 6575
51951 0.732254191673 1.30877114051 -0.836352600209 125 111 93 1.9885148018 1 6504
51950 0.732254191673 1.30877114051 -0.836352600209 125 111 93 1.9885148018 1 6503
51949 0.693501237348 1.25574720413 -0.661212014314 8 9 4 1.20228878662 1 6487
51948 3.15070465671 -0.311989677985 8.07281530596 45 45 38 0.0302076909802 1 6468
51947 0.450959414589 1.15839878074 -0.617512200961 120 124 121 1.52320257674 1 6418
51946 0.785167537562 1.22142698471 -0.950247399779 142 150 122 1.48368155747 1 6406
51945 0.792368011579 1.221612739 -0.949831999566 142 150 122 2.10349137797 1 6405
51944 0.798040471592 1.20745229019 -0.919874549005 53 64 34 1.48436307112 1 6397
51940 4.8524365321 -0.993997481427 8.25243433093 64 70 60 0.344278064788 1 6260
51939 0.293462286479 0.894657239014 -0.118289741688 39 39 37 2.59009849627 1 6255
51938 5.14120838679 0.784245581705 0.00178308108996 76 79 60 1.54846078215 1 6239
51937 4.64838512493 -1.25013485853 8.68527831657 52 60 49 1.11030212534 1 6208
51936 3.2237354127 -1.2295926128 8.38937010484 5 8 1 1.17167977401 1 6177
51934 5.33429125486 0.533795461534 0.243085335207 15 16 8 2.24376316391 1 6158
51933 0.648109089328 0.966005155503 -0.951081603179 10 12 9 0.943087314444 1 6142
51931 0.223119882027 0.743217066508 -0.153676047262 248 252 252 0.692616804461 1 6079
51930 0.226637910309 0.721425306246 -0.142299182415 253 254 255 0.536838239423 1 6057
51927 -0.0166729972924 0.440203188798 0.815616890966 30 32 27 1.15799441635 1 6019
51926 3.4980997999 -1.65563605186 7.83754233796 43 43 33 0.710103283124 1 5997
51925 2.40792663104 -1.69525403935 8.2250310563 12 15 6 1.20794624472 1 5995
51924 5.38164762569 0.150527439329 0.130922062949 5 9 3 2.12182042994 1 5930
51923 5.24932868079 -2.32910730126 8.4852009736 30 38 14 1.10875619722 1 5855
51922 5.97497916538 -2.24467990986 7.54747347914 28 34 20 0.45692010922 1 5817
51921 5.99773364102 -2.33008856913 7.68225396661 26 33 17 1.35761651142 1 5797
51920 5.78654721174 -1.27390364497 3.90998538946 30 36 22 1.68954262589 1 5763
51919 6.14665182204 -2.6255766801 7.9438747181 44 52 29 2.18660337259 1 5724
51918 0.267219716649 0.418012223683 -0.15732641132 191 193 192 0.598530149364 1 5705
51916 11.1715840817 -2.91875400339 5.61543344591 85 99 44 1.93359652403 1 5576
51915 6.20896756343 -1.83952412184 4.16237004803 55 59 40 0.505597620309 1 5568
51914 29.8765956256 -16.4418155685 26.5206767791 50 56 46 0.746891800242 1 5025
51911 3.2895752345 -3.35276895711 5.98678762846 44 40 29 1.73993233764 1 4909
51910 0.522939356361 1.63774396542 -0.481010860002 84 93 68 1.51379222682 1 3546
51909 4.22506854755 1.60879912294 -0.177510182695 96 91 85 2.04962066891 1 3238
51908 5.37932408821 1.45518657802 0.205777857222 90 89 68 2.12114126087 1 3150
51905 4.27497568352 -0.357664230318 8.07815055779 39 35 21 0.500227482991 1 2945
51904 0.828212132786 1.26300750505 -0.97786818227 74 86 50 1.52167644497 1 2939
51903 3.99048186499 -0.480730798807 8.19517062876 49 52 25 1.46367508461 1 2895
51902 4.46886279758 -0.833429433974 8.64909572822 64 68 51 1.35547706113 1 2743
51900 -0.0590649198959 0.804729180441 0.598787286925 113 114 118 1.20347113845 1 2705
51899 0.158045342596 0.830949615647 0.213187839533 22 24 23 1.30177840695 1 2620
51898 3.63420980034 -0.976561014901 8.25584588151 12 20 9 0.174344818578 1 2617
51896 3.18824163747 -0.994846890654 8.09669892311 70 79 60 0.953171111304 1 2576
51895 3.73409823496 -1.11156051131 8.33578696977 18 24 10 0.413472051069 1 2550
51894 2.23456245562 -1.0822937751 8.16321294405 88 99 66 0.244362334695 1 2534
51893 5.07107325494 -1.31375427972 8.61330392336 10 16 4 1.0931260091 1 2495
51892 2.81463215026 -1.24921404686 8.15101899852 4 10 1 1.69801857046 1 2426
51891 1.85201863678 -1.38917700592 8.7917674567 10 16 5 0.385763366534 1 2419
51889 2.67318733455 -1.33320897742 8.08999708465 61 72 43 1.11583434372 1 2362
51888 2.54050982025 -1.35495581954 8.04725741372 10 15 4 0.305186269775 1 2340
51886 5.52906407617 -1.92210728151 9.14016586249 39 45 31 0.795032065233 1 2258
51885 2.96053589679 -1.56650757795 8.15939595477 12 15 4 0.615251233761 1 2244
51884 2.43360095576 -1.64421400939 8.291062862 8 13 5 0.973828659498 1 2205
51883 2.41085577513 -1.67675093933 8.43018454049 10 14 1 0.580520588511 1 2204
51881 -0.187928248005 0.311504091086 1.32232354919 6 8 6 0.761756037731 1 2195
51880 4.5690977898 -1.99506202808 8.54735608251 22 25 14 0.952198077056 1 2115
51876 2.24338233246 -2.11656398093 8.96601162774 90 95 73 1.03149266931 1 2002
51875 11.3919459358 -2.10111277235 5.52109561559 39 43 20 1.10589066242 1 1875
51873 6.04118820677 -1.39960257982 4.02381174664 25 28 17 0.968640250966 1 1684
51872 11.1432503585 -2.25204183822 4.93105467174 26 30 13 1.35718362081 1 1659
51870 10.6503663037 -2.55582956826 4.6849054333 40 47 21 1.11873571935 1 1361
51869 6.12044806729 -1.91040962022 4.42538233771 58 63 41 0.426274535506 1 1341
51868 10.5452471231 -6.1800062734 12.2481828768 82 93 51 0.731172424934 1 742
51867 11.5769154203 -5.41023060352 9.09903587254 172 178 138 2.92015606951 1 643
51866 9.6367832884 -2.75918102843 2.50850305423 38 42 27 1.83649384894 1 582
51865 28.3036769051 -16.1339955191 26.7142610287 147 148 129 1.09281602886 1 403
51864 7.56750910404 -2.59731741785 1.60638449615 254 254 254 1.58253748041 1 175
51862 29.8553686113 -18.2086255181 27.2537581095 246 250 248 0.866246023393 1 141
51861 29.4775975516 -17.7858027124 24.9077940556 78 81 72 0.600934226457 1 26
51840 0.207165287164 0.748905486083 0.0662936012607 173 177 177 2.19394330037 194 13367
51802 0.131465188409 0.634333582005 0.318206403007 8 10 7 1.75519411956 1 10546
51800 -0.0962690720768 0.410963697457 0.994804721698 8 12 8 1.15202887657 1 10529
51789 0.494661923471 0.873822232754 -0.763978257277 7 9 6 2.14227547245 1 10544
51768 -0.0917669349386 0.428635026194 0.975915038924 12 14 11 1.37660899673 1 9265
51730 -0.13222144145 0.572985460501 0.844949985742 230 234 235 2.27256238024 1 6153
51715 30.2075297999 -16.5877505049 25.3604066526 47 53 51 1.08957250962 1 7550
51684 41.2027851207 -15.2362312916 18.3221985044 118 110 108 1.05112820889 1 5074
51681 29.8310754278 -17.7305073447 25.7838383611 90 103 83 1.00424124097 1 4874
51571 0.00624415428871 0.56611559782 0.636108906352 7 9 8 1.9333416944 1 10545
51566 30.9077638343 -17.9236361099 25.3805070658 251 251 253 1.0206246419 1 4863
51564 0.139532857795 0.631347016923 0.257690844241 51 52 52 1.60964590148 1 6063
51562 6.61298288727 -1.09732691828 3.53630504729 41 43 30 0.78458288975 1 1884
51561 37.8956950681 -23.4739401565 36.4109481882 169 169 169 1.57176242882 1 8922
51558 -0.205438773331 0.568077485889 1.20177297583 27 31 32 1.41238605073 1 2543
51557 -0.034043176871 0.185845992447 0.694664511264 54 57 53 1.91107953538 1 7888
51516 4.96840096981 -1.20466861188 8.36109506007 31 36 29 0.913320097865 1 10034
